borrower_id,age,gender,nationality,is_high_risk_nationality,country_of_residence,is_high_risk_country,job_title,is_high_risk_job,registration_date,income_bracket,sector,region
7e04e360-43ed-4ac3-9310-b94686655a6b,37,Male,Nepal,False,UAE,False,Software Developer,False,2023-12-29,Medium,Tech,Central
102038ae-d7a7-4f65-8486-b0bf776b6cf6,37,Male,UK,False,UAE,False,Electrical Engineer,False,2022-04-01,Medium,Retail,Eastern
601852d2-1c95-4afb-b070-3da9ab2b1a05,39,Female,South Korea,False,UAE,False,Doctor,False,2021-03-12,Medium,Retail,Western
0e207708-c833-4e06-ad04-e03f6bff3c20,38,Female,Ethiopia,True,KSA,False,Security Guard,True,2023-01-24,High,Retail,Southern
890b7676-d5f7-4265-88b5-e904586779b4,35,Female,Ethiopia,True,Egypt,False,Trader,True,2020-08-09,Low,Retail,Eastern
7ef0e900-de13-45b1-9032-1eafdc488141,38,Female,India,False,UAE,False,Nurse,False,2021-04-23,Medium,Tech,Central
1b16183b-ee8d-47a9-b673-17829ac99714,45,Female,Oman,False,UAE,False,Legal Advisor,False,2021-04-05,High,Retail,Central
dd8c0791-27df-44c7-8584-9bc57526ac0b,44,Male,Nigeria,True,UAE,False,Procurement Officer,False,2024-06-23,Low,Services,Eastern
3f6d8340-efc1-4416-bfe8-886a8072ae8d,41,Male,Cambodia,False,KSA,False,Teacher,False,2025-01-04,Medium,Services,Central
f5ffa8b4-6d79-4cec-a745-78c734dc4f09,41,Female,Cambodia,False,UAE,False,Radiologist,False,2020-10-16,High,Tech,Eastern
5b1263c9-ed86-481c-8146-c1dae1f60190,46,Male,USA,False,Egypt,False,Architect,False,2024-11-02,Medium,Industrial,Central
f25c5252-4ac8-4e6e-8fa0-f2fc88f3ffef,32,Male,Oman,False,KSA,False,Accountant,False,2023-12-16,High,Retail,Eastern
357135a6-5d20-4afd-a97a-fa203c221c76,35,Male,Italy,False,UAE,False,Laborer,True,2021-04-09,High,Services,Eastern
69560b18-94c0-4368-a7e5-8d81ad695ad0,30,Male,Sri Lanka,False,Egypt,False,Administrative Assistant,True,2023-09-21,Medium,Retail,Central
fe880872-1257-4859-93d0-6ab2e6f6521a,43,Female,Kuwait,False,KSA,False,Electrical Engineer,False,2022-06-06,High,Industrial,Central
29b1c9ac-9c6f-4bc0-b88a-c24bbedafea0,39,Female,Cambodia,False,Egypt,False,Electrician,False,2021-07-24,High,Tech,Western
b5494332-c545-48b8-a999-3b6f691eb71b,32,Female,Myanmar,True,KSA,False,Legal Advisor,False,2024-10-19,Medium,Industrial,Central
c09708c5-9e9b-4bb7-9c91-fe2f9dbd3b3b,43,Male,Sudan,True,UAE,False,Legal Advisor,False,2022-04-27,High,Retail,Western
f03ba03d-312b-4e2e-91dd-e3456e7572ea,43,Male,Bahrain,False,Egypt,False,Radiologist,False,2024-06-14,High,Industrial,Western
0c020f93-e8af-469f-9ac2-5b70a6c4af81,46,Female,Mauritania,False,UAE,False,Dentist,False,2020-11-12,High,Services,Southern
3c810d73-e37b-4c0d-a419-48b84483cd99,36,Male,Oman,False,Egypt,False,Receptionist,True,2024-12-01,High,Services,Southern
6a81b450-40ee-42cb-b551-a70080baa19e,53,Male,Canada,False,Egypt,False,Plumber,False,2024-07-14,Medium,Retail,Central
6a975904-9d54-47e4-98de-ffa64209f257,31,Male,Oman,False,UAE,False,Supply Chain Manager,False,2021-10-26,High,Tech,Central
487c7aa8-1b4c-44d3-a7fe-5cb2ecb1efe6,39,Female,Japan,False,Egypt,False,Nurse,False,2024-07-11,Medium,Services,Western
fffdc6cd-10ad-4d7d-afd3-c876e78e4b99,43,Male,Cambodia,False,KSA,False,Teacher,False,2025-03-07,High,Tech,Central
69d6f0c1-589a-4149-8c2e-0caa8881f215,27,Female,Bangladesh,False,UAE,False,Cleaner,True,2023-08-12,Medium,Services,Central
b29c5e0b-b0dc-427b-b3e0-ff8ce8891721,60,Male,UK,False,KSA,False,Dentist,False,2024-11-28,High,Services,Southern
44e4a33d-816a-4aa6-8eae-429112c52b21,35,Male,Palestine,False,UAE,False,Teacher,False,2024-06-22,High,Tech,Central
2179d4d8-537d-4268-8eb2-9c9095498f9d,39,Female,Syria,True,KSA,False,Architect,False,2022-07-26,Low,Services,Central
e1e42e93-ffdc-432e-81ee-530efd33d991,28,Male,Kuwait,False,UAE,False,Waiter,True,2023-07-20,Low,Retail,Central
e17f555a-3224-4151-80b3-3dd3275acf40,35,Male,Eritrea,False,Egypt,False,Administrative Assistant,True,2022-05-17,Low,Retail,Western
a90ac0a6-3e5b-4743-90b8-c2a5bedc7e54,41,Female,Myanmar,True,KSA,False,Civil Engineer,False,2021-09-08,High,Tech,Western
786a9ae9-94e7-4b07-825a-f50ead188c07,46,Male,Oman,False,Egypt,False,Operations Manager,False,2022-07-12,Medium,Retail,Central
1667d74d-21f8-42a3-ad3c-3857da88d287,40,Male,Sudan,True,Egypt,False,Receptionist,True,2020-12-31,Medium,Industrial,Central
1c2b1e1e-7bbf-4e96-ac58-9b635ed8fbd7,25,Female,Bahrain,False,KSA,False,Dentist,False,2022-01-09,High,Services,Western
40129a78-5145-490e-83ba-3194b5db75f2,36,Male,Tunisia,False,KSA,False,Warehouse Worker,True,2023-05-15,Medium,Tech,Eastern
54b64e9f-4ff3-4f37-9f83-a799a3863591,24,Female,Indonesia,False,KSA,False,Chef,True,2023-03-28,Medium,Tech,Eastern
765d9ef4-d356-4e18-9956-d3a805f80891,45,Male,Sudan,True,UAE,False,Nurse,False,2021-09-15,Medium,Retail,Central
e2e333db-d10a-4ed6-aa98-af527bc22455,45,Male,Tunisia,False,Egypt,False,Financial Analyst,False,2021-09-16,High,Industrial,Central
8f3db617-3415-44a1-97f8-2dd6a5351af8,34,Female,Bahrain,False,UAE,False,Surgeon,False,2023-03-28,Medium,Retail,Southern
9c1343f0-2029-46b9-acf6-4d527c5c613e,40,Female,Tunisia,False,UAE,False,Pharmacist,False,2020-12-21,Medium,Industrial,Central
7fdd9586-5b67-4e0d-9be2-96f9e88272c0,39,Female,Morocco,False,Egypt,False,Driver,True,2024-11-14,Medium,Industrial,Western
3007e71c-c887-4ec4-a2e9-b6c9a6959cbd,48,Male,Bahrain,False,KSA,False,Laborer,True,2022-08-01,Medium,Industrial,Central
8a4869ac-398e-4682-90be-a955694de9a3,35,Male,Uganda,False,KSA,False,Plumber,False,2021-01-25,High,Retail,Eastern
089c839e-517b-4955-8107-ce3ca008a7b3,29,Male,Sri Lanka,False,Egypt,False,Barista,True,2022-11-28,High,Tech,Eastern
2ec39e76-bb22-45bc-871f-b12c6e8ca463,24,Female,Sudan,True,UAE,False,Procurement Officer,False,2021-04-27,High,Tech,Western
c0c453f2-038e-4a6e-8d1d-072d041708c0,38,Male,Spain,False,UAE,False,Architect,False,2025-01-16,High,Retail,Central
1c41b3e8-0766-4ba9-96af-42ca9e959746,44,Male,Senegal,True,KSA,False,Trader,True,2020-09-21,Low,Tech,Eastern
1e219ac7-3cc7-4d7a-b4cb-0e61d2c6bb57,50,Male,Philippines,True,Egypt,False,Nurse,False,2023-04-27,High,Industrial,Central
ed516090-0da7-493f-a1b9-02a78a15b4bb,39,Male,Germany,False,UAE,False,Administrative Assistant,True,2022-05-07,Medium,Retail,Western
b73e3322-d642-43e7-92a8-2fc1c1a294b9,52,Male,Morocco,False,UAE,False,Laborer,True,2020-07-03,Medium,Industrial,Central
2f558671-0b3a-47fd-ad0f-dff1001ec457,38,Male,Philippines,True,UAE,False,Construction Worker,True,2024-01-20,Medium,Tech,Western
412f43d6-edbc-4d8c-8081-f54c86c2e736,40,Male,Canada,False,Egypt,False,Professor,False,2022-10-05,Low,Tech,Central
f7505838-9d80-41ff-8cd5-77ec521c274b,41,Male,Morocco,False,KSA,False,Nurse,False,2020-06-13,High,Services,Central
b31bd9e2-22dc-4728-8c35-d0ad6adcf4a4,45,Female,France,False,UAE,False,Marketing Specialist,False,2021-11-02,Medium,Services,Eastern
7c7b8c47-0bf4-45fb-9fd3-f94bcaaedda3,41,Female,Sri Lanka,False,Egypt,False,Nurse,False,2023-04-25,Medium,Industrial,Western
d3bd3a0a-dd0f-4add-aadb-ab0588999e97,38,Male,Nigeria,True,Egypt,False,Procurement Officer,False,2022-07-23,Medium,Services,Eastern
ef0fc5f0-d80e-4d56-b86f-c43b560b8ed5,29,Female,Malaysia,False,KSA,False,Construction Worker,True,2023-12-22,Low,Industrial,Central
823cc72d-2517-4c23-b172-1715bca220d7,21,Female,Yemen,True,UAE,False,HR Manager,False,2021-04-29,High,Retail,Western
5fd1abe6-5e97-4df8-bb2c-9db65d043ff3,40,Male,Malaysia,False,UAE,False,Technician,True,2020-07-02,Medium,Retail,Central
fe8078c2-d59c-42d3-bebc-8c59226b52e5,36,Male,Palestine,False,UAE,False,Pharmacist,False,2024-06-25,High,Services,Central
c4c31290-f740-4630-aeab-6b8dc964adad,43,Male,Myanmar,True,Egypt,False,Procurement Officer,False,2020-09-16,Medium,Services,Central
c6aa2185-b804-473c-95d4-e0821795649f,40,Female,Mauritania,False,KSA,False,Trader,True,2024-01-12,Medium,Retail,Eastern
533d6e7c-bd05-4535-8cfa-aa1bfce836d3,35,Male,Spain,False,UAE,False,Electrician,False,2021-12-16,Medium,Industrial,Western
c9b06631-89b0-4c69-976d-d92b6eaae175,35,Female,Mauritania,False,KSA,False,Retail Manager,True,2023-11-23,High,Retail,Central
8915e82e-6351-49a0-b80e-adf9564f4a04,41,Male,Cameroon,True,KSA,False,Waiter,True,2022-06-07,Medium,Services,Southern
ed5b483a-817c-4768-bfc0-427c5f8e997e,36,Male,Canada,False,Egypt,False,Security Guard,True,2024-06-19,Medium,Services,Southern
20bf1455-860c-408a-81c6-a3bd120ef1d5,20,Male,Myanmar,True,Egypt,False,Receptionist,True,2022-08-04,Medium,Services,Central
98e84959-ead7-42f5-8c62-dce39678338c,40,Female,Morocco,False,KSA,False,Dentist,False,2021-12-23,Medium,Tech,Eastern
7bfe80e3-b621-4f6c-859a-36a4941c3816,40,Male,Germany,False,KSA,False,Teacher,False,2021-10-16,Low,Tech,Central
0fb11078-48cb-4e9b-a679-166d7889439d,40,Male,Eritrea,False,UAE,False,Technician,True,2022-11-10,High,Services,Central
518719a6-4c42-469e-9d08-bc4eb202877b,36,Female,Spain,False,KSA,False,Electrical Engineer,False,2020-08-12,Medium,Services,Eastern
c8e177d4-d3ea-44ee-a742-65adbe85933f,40,Male,Ghana,False,Egypt,False,Cleaner,True,2022-08-09,Medium,Retail,Western
d3d1987a-cd21-4cff-be79-d8a72e311747,23,Female,Senegal,True,KSA,False,Civil Engineer,False,2021-06-26,Medium,Services,Western
ca596910-94df-47eb-a3eb-d3163b8bb820,29,Female,Senegal,True,KSA,False,HR Manager,False,2020-08-31,Low,Retail,Western
7b0c2e4e-1fd6-4c6a-a083-45648f4ccd59,20,Male,Mauritania,False,Egypt,False,Technician,True,2021-01-26,Low,Services,Central
35c04926-6369-46f4-b74e-aac38eba496f,46,Female,USA,False,KSA,False,Financial Analyst,False,2023-07-05,High,Industrial,Central
29180f3f-4a44-45e8-a8bc-1f909beca65a,25,Female,Jordan,False,Egypt,False,Sales Representative,True,2024-04-07,Medium,Industrial,Southern
2ea19c51-f1ed-4f79-b029-1be3b900b8ef,49,Female,France,False,UAE,False,Technician,True,2020-08-02,Medium,Services,Eastern
3a1d38dc-de76-44fd-a40b-c7943d5d0c85,36,Female,Bahrain,False,UAE,False,Barista,True,2022-04-16,Low,Services,Central
5d4a45d8-0a7d-4222-8b2e-f482695b3d93,22,Female,Brazil,False,Egypt,False,Civil Engineer,False,2023-10-16,High,Industrial,Western
7a0c7e50-38fc-431c-b625-6405e21af0c8,41,Female,Morocco,False,UAE,False,Logistics Coordinator,False,2020-12-11,High,Retail,Eastern
673f5b64-a9d4-4dc4-9a32-118917661818,38,Male,Palestine,False,UAE,False,Electrical Engineer,False,2021-09-30,Low,Tech,Central
9bd71892-3dd0-4619-9655-3562e1581432,52,Female,Sudan,True,KSA,False,Bank Teller,False,2023-12-29,High,Retail,Central
376c04b4-8824-4ec1-99df-0613ea3d8e17,41,Female,Qatar,False,KSA,False,Barista,True,2024-06-21,Medium,Retail,Western
bc28a86c-b3b4-438a-b151-ffcb45b9a40c,33,Male,Kuwait,False,UAE,False,Receptionist,True,2025-01-24,Medium,Industrial,Central
9ba0ddaf-86c9-4590-9d4d-07d304638946,43,Male,Yemen,True,UAE,False,Receptionist,True,2020-05-19,Medium,Industrial,Eastern
ac82c09d-f459-4640-9a14-111bb0f84839,32,Female,Sri Lanka,False,KSA,False,Electrical Engineer,False,2020-10-01,High,Services,Central
43a7e201-7936-47ee-ac15-b17142211786,34,Male,Palestine,False,UAE,False,Project Manager,False,2022-05-04,Low,Tech,Central
3e4b4eff-627e-4ce2-96e3-c831d13525d4,43,Male,Kenya,False,Egypt,False,Customer Service Agent,True,2022-07-07,Medium,Services,Eastern
966f16f8-b9ca-476d-86bf-62999c6cce63,50,Male,Egypt,False,UAE,False,Trader,True,2020-08-17,Medium,Retail,Western
de10ec98-1f89-4b7b-bfe0-932f6e43dcb1,51,Male,Syria,True,UAE,False,Receptionist,True,2024-02-10,Medium,Retail,Eastern
91a71e4e-bc0b-4ed4-8f6f-30fd924ee5e1,35,Female,UK,False,UAE,False,Marketing Specialist,False,2024-07-21,High,Services,Western
006a0885-5787-45fe-855c-6f89bccb9867,44,Female,Oman,False,Egypt,False,Customer Service Agent,True,2024-06-15,Medium,Services,Central
9fb25d4f-813b-483a-b241-89d4d4ee1d26,48,Male,China,False,Egypt,False,Architect,False,2025-03-15,Medium,Retail,Central
40ef2180-7df5-4cf0-8748-959653328e37,30,Male,UK,False,UAE,False,Laborer,True,2022-03-17,Medium,Tech,Western
60a8a797-45eb-418d-b1ff-9262d61e5e3e,43,Male,India,False,KSA,False,Operations Manager,False,2021-03-18,Medium,Industrial,Western
4d1c1c01-c7d6-4c4a-abb5-d495026bed16,27,Female,Canada,False,UAE,False,Procurement Officer,False,2023-11-11,High,Industrial,Eastern
e6895998-5db1-44fa-b100-93c6894bda20,50,Male,Lebanon,True,Egypt,False,Logistics Coordinator,False,2020-11-07,Medium,Retail,Central
f9ad3685-2eac-4ab9-b909-cc70c3a9c796,38,Female,Malaysia,False,Egypt,False,Security Guard,True,2022-07-21,Medium,Services,Eastern
ae25bb9c-b1f8-47b5-af4e-94d977e0e2cd,27,Male,Morocco,False,UAE,False,Warehouse Worker,True,2020-09-12,Low,Retail,Southern
16c131cd-18a7-4985-826d-7816e8621227,48,Female,Syria,True,UAE,False,Operations Manager,False,2024-04-12,Medium,Retail,Central
40826862-9ed4-43a8-9ea6-2ac6e184eb71,59,Male,Jordan,False,KSA,False,Plumber,False,2020-05-30,Medium,Tech,Central
098f3045-8e49-469a-a7d9-0567ed42dc3c,39,Female,Bangladesh,False,KSA,False,Legal Advisor,False,2022-08-16,High,Tech,Central
32ff5081-04d2-4fde-9763-fd6562416d22,39,Male,Kenya,False,KSA,False,Construction Worker,True,2024-05-21,High,Industrial,Western
4d1d2f52-09ee-42ef-9d97-515692224351,53,Male,Japan,False,UAE,False,Laborer,True,2024-12-29,Medium,Services,Eastern
8f638449-c583-4af9-aec2-a8b065a48b2c,39,Male,Lebanon,True,UAE,False,Sales Representative,True,2022-05-17,High,Retail,Western
c652f9a9-7c58-4be3-b12c-00571980c4b0,28,Female,Eritrea,False,UAE,False,Site Supervisor,False,2023-03-18,High,Industrial,Central
fff55811-283f-4f6f-b212-8834801fbc03,29,Female,Yemen,True,KSA,False,Procurement Officer,False,2023-08-09,Medium,Industrial,Central
6e48275b-4c9b-4eaa-82dd-4e3baeefeb28,27,Female,Syria,True,Egypt,False,Cleaner,True,2024-06-14,Medium,Industrial,Western
865acfb3-6dbb-4a78-8e0d-a946a1a50e3c,39,Male,Ghana,False,Egypt,False,Laborer,True,2021-08-01,High,Services,Central
c3b8e965-5297-4033-988f-da49f782cf35,43,Male,Philippines,True,KSA,False,Technician,True,2023-12-30,Low,Retail,Central
f03e687d-d378-42fe-866e-8712f25ca860,41,Male,Tunisia,False,Egypt,False,Customer Service Agent,True,2022-02-04,Medium,Industrial,Eastern
24327c55-18e9-43c1-abe2-ec2e03a3f6f1,46,Female,Palestine,False,KSA,False,Logistics Coordinator,False,2022-02-09,High,Tech,Eastern
d2728cc7-1c6b-4f2a-a7f5-06d01b3be431,22,Female,Cambodia,False,Egypt,False,HR Manager,False,2022-07-14,Medium,Tech,Eastern
cffc65c9-2592-49a2-b399-96056763e018,37,Female,Ghana,False,Egypt,False,Procurement Officer,False,2022-08-08,Medium,Retail,Central
12ec034c-cb12-4145-b788-529fb21a2d0d,39,Female,Italy,False,KSA,False,Mechanical Engineer,False,2021-01-22,Medium,Retail,Eastern
784549dc-ceb0-4611-b535-ac48721e59b1,38,Female,Mauritania,False,Egypt,False,Operations Manager,False,2021-06-03,Medium,Services,Western
8dad4471-be02-411d-9a58-613e4edda173,38,Male,Spain,False,KSA,False,Architect,False,2025-02-20,Medium,Retail,Southern
857aaac7-8b2c-4269-bf65-da3ecba7eab5,33,Female,UK,False,KSA,False,Site Supervisor,False,2021-12-07,High,Services,Central
1a17916b-0b9f-4432-91b4-6ddf564ebf46,43,Male,Senegal,True,UAE,False,Legal Advisor,False,2022-10-15,Medium,Tech,Western
029f9135-ee9a-4591-8c7f-0e0c06fcb191,29,Female,Germany,False,KSA,False,Technician,True,2024-07-25,Low,Retail,Eastern
073adb77-717f-4749-9534-499e95f8e83d,42,Female,Bangladesh,False,Egypt,False,Plumber,False,2022-02-02,High,Services,Western
d299da9b-0fad-41cf-ae33-df9cb71bb48c,41,Male,Kuwait,False,UAE,False,Content Creator,True,2021-12-12,Medium,Industrial,Central
dff008b0-aab4-4fb2-81b0-cde2cd703bc7,42,Male,Uganda,False,KSA,False,Engineer,False,2020-12-29,High,Retail,Central
62164318-3e60-4a36-8501-b7aff7c63399,30,Male,Brazil,False,Egypt,False,Professor,False,2022-04-04,High,Retail,Western
9df77e8a-bad6-4505-9e48-03f6288d3b16,29,Male,Argentina,False,Egypt,False,Civil Engineer,False,2023-10-07,Medium,Services,Eastern
113aef9d-0af8-499a-828a-e55b30f16d42,33,Female,Eritrea,False,Egypt,False,Civil Engineer,False,2022-11-23,Low,Services,Western
ca944506-534d-465f-b0a0-5505b0fc20ce,21,Male,Bangladesh,False,UAE,False,Sales Representative,True,2023-08-18,Low,Tech,Western
bcacc52f-235a-4a59-b49d-f2ebd86e05c0,45,Male,South Korea,False,UAE,False,Surgeon,False,2023-02-14,High,Tech,Eastern
19f829f0-c7be-466a-9ff7-3bf898c6780c,42,Female,India,False,KSA,False,Software Developer,False,2022-08-24,Medium,Tech,Central
2e2160ab-51a8-413b-b3fe-1056d54cebcd,32,Male,Italy,False,UAE,False,Software Developer,False,2020-04-20,Low,Tech,Central
540283cd-72d4-4f3b-9c0d-64c8f4542685,42,Female,Cameroon,True,KSA,False,Logistics Coordinator,False,2021-06-24,Medium,Tech,Central
3c08f755-3c9d-4be9-8c40-47c57638b0c7,30,Female,China,False,UAE,False,Content Creator,True,2025-02-02,High,Retail,Western
65def22a-f858-45ff-b4ad-3515344f3045,36,Female,Brazil,False,Egypt,False,Nurse,False,2024-01-29,Medium,Tech,Western
a4b3070f-2901-4a9e-b4aa-684ce572f0db,29,Male,India,False,UAE,False,Trader,True,2022-12-06,Low,Tech,Central
25a2cdc8-65a9-4dfe-87eb-bcd26d11aa79,41,Male,Libya,False,UAE,False,Bank Teller,False,2020-07-01,Medium,Retail,Western
45b9da85-28b2-40e6-9cf6-ceaffe225e28,47,Female,Mauritania,False,KSA,False,Laborer,True,2024-05-22,Medium,Retail,Western
ee404ccb-743b-4f29-ac3c-188ad9964b5e,35,Male,Bangladesh,False,Egypt,False,Electrician,False,2020-09-05,Medium,Retail,Western
b7f378e3-6c1f-4227-9b58-7ec8957d2ea5,55,Male,Myanmar,True,UAE,False,Surgeon,False,2021-11-03,High,Tech,Southern
79786b02-6dde-49d7-b90b-675982667173,26,Male,Ethiopia,True,KSA,False,Plumber,False,2022-01-04,Medium,Services,Central
b0ec0e6a-5df5-483e-b87e-92e9965bd421,21,Female,Japan,False,UAE,False,Project Manager,False,2021-01-13,Low,Services,Central
aaaca6ea-06ce-4238-b5ec-ef1d5f9c77ea,20,Male,Japan,False,UAE,False,Cleaner,True,2020-10-19,Medium,Services,Southern
d40d3b69-e55c-4c8f-992e-f48b964a776f,36,Female,Brazil,False,KSA,False,Chef,True,2021-11-18,Medium,Industrial,Western
c68a7784-d80f-4fbc-9215-792f70b55177,26,Female,Qatar,False,UAE,False,Procurement Officer,False,2020-03-17,Medium,Retail,Central
a2574f37-7978-4ce6-962f-ca97979801d4,26,Male,Italy,False,KSA,False,Pharmacist,False,2020-12-06,Medium,Services,Western
386e7958-8162-49b3-bae7-97ba7f508354,39,Male,Yemen,True,Egypt,False,Trader,True,2023-01-11,Medium,Retail,Southern
e40b2f81-3705-4ccb-ba60-abf3bd0e5e9e,30,Female,Syria,True,KSA,False,Procurement Officer,False,2024-09-22,High,Retail,Central
a03b67a5-cc60-40a9-acf5-b4d249f63dd4,57,Female,Lebanon,True,KSA,False,Dentist,False,2020-03-19,Medium,Tech,Western
9c4595f3-12dd-4482-a8c8-7ee415b3d781,33,Female,Kenya,False,KSA,False,Teacher,False,2021-06-28,Low,Retail,Western
be825f02-bf7c-4e78-b4d3-de9b0ef5b0d5,31,Male,Eritrea,False,UAE,False,Trader,True,2021-10-22,High,Retail,Central
03ce76c4-2f18-44ef-bcdd-b29c3ba5bb3a,39,Female,Morocco,False,Egypt,False,Surgeon,False,2022-01-16,High,Industrial,Western
3da983a4-8167-4de8-ab4d-89f15a7be789,33,Female,Palestine,False,KSA,False,HR Manager,False,2023-12-12,High,Services,Western
1e7aa2c8-1d90-4057-bb43-d4f1cc9cf12c,44,Male,Eritrea,False,UAE,False,Dentist,False,2020-05-26,High,Industrial,Western
e992b479-5648-47cc-9209-14165e06a6a9,40,Male,Sudan,True,KSA,False,Construction Worker,True,2020-04-10,High,Retail,Western
52cf581f-0a73-4f4f-8f25-a3d2e23a46c2,40,Female,UK,False,KSA,False,Receptionist,True,2021-12-23,Medium,Retail,Central
9e829894-a0cc-4475-ad3a-443595de5571,21,Male,Palestine,False,KSA,False,Trader,True,2021-10-30,Medium,Industrial,Southern
86c83782-a3d5-4e19-b46b-8e72e078f15a,39,Male,Italy,False,KSA,False,Teacher,False,2021-08-19,High,Industrial,Western
8cd0f4dc-6b8d-44f6-88d6-82a4b3cee786,42,Female,Thailand,False,Egypt,False,Professor,False,2021-09-10,Medium,Retail,Eastern
e67520cd-406f-4bd5-aa1c-63fd7ddbc94d,47,Female,Nepal,False,UAE,False,Customer Service Agent,True,2023-06-10,High,Services,Southern
816fa19c-d16d-4362-9431-6b327566d135,38,Male,Mauritania,False,UAE,False,Financial Analyst,False,2020-03-03,High,Industrial,Eastern
df301626-926c-4bfe-92af-5472956692bb,37,Male,Canada,False,KSA,False,Accountant,False,2022-08-24,Medium,Services,Western
7610544f-e480-4b64-8b1b-f9bc91ad57d0,31,Female,Egypt,False,Egypt,False,Nurse,False,2024-10-08,Medium,Retail,Eastern
1869b6ae-f20a-448b-9807-00c7aeef2acf,54,Female,Yemen,True,KSA,False,Software Developer,False,2024-05-31,High,Retail,Central
8ef3087b-967a-444c-a6a7-ed0ac6942a2c,20,Male,Jordan,False,UAE,False,Accountant,False,2021-01-15,Low,Industrial,Eastern
f4303c2e-4f64-4c84-a612-85b671e2ecbc,44,Male,Nigeria,True,UAE,False,Barista,True,2022-09-10,Medium,Retail,Eastern
cc65d9b1-e477-4a70-9d76-319dfcacb1ae,28,Female,Lebanon,True,Egypt,False,Supply Chain Manager,False,2024-09-20,Medium,Services,Central
ab1e121e-9f3e-45a9-9e8c-9d8e5922d982,36,Female,Qatar,False,UAE,False,Supply Chain Manager,False,2024-11-14,Low,Services,Central
e5eeb068-d977-490c-97bb-d1b4f03aae03,42,Female,Uganda,False,UAE,False,Warehouse Worker,True,2020-07-23,Medium,Services,Central
cf7f95ad-d11c-419c-a608-b01c049e4f55,31,Female,Indonesia,False,KSA,False,Accountant,False,2021-03-21,Low,Tech,Central
35630359-75c3-4d23-b2cf-87dd73b00855,41,Female,Libya,False,UAE,False,Professor,False,2024-05-24,Medium,Retail,Central
b1987ed1-c5ab-44cc-8dda-2e25c80998f7,35,Male,Japan,False,UAE,False,Electrician,False,2024-06-26,High,Industrial,Central
687c6231-3d16-4b32-81db-f59a22bae3e6,45,Male,Eritrea,False,KSA,False,Financial Analyst,False,2024-10-26,Low,Retail,Western
940bd673-1d4f-45c8-adb1-ab6b32e4b901,53,Male,Australia,False,Egypt,False,Procurement Officer,False,2023-06-15,High,Tech,Central
b33a8c48-7863-4b7b-9069-d9e8dc29701f,31,Male,Ghana,False,KSA,False,Construction Worker,True,2022-08-06,Medium,Services,Southern
af506ab9-b8e2-427a-9e59-35a4468cbbff,34,Male,Sudan,True,Egypt,False,Logistics Coordinator,False,2023-07-22,Medium,Retail,Southern
965f6364-2039-4cde-b5f2-f87e8f02255b,34,Male,Ethiopia,True,KSA,False,Chef,True,2025-02-25,Medium,Services,Central
bb6d9c96-b290-4fe5-8fd2-99172d16e365,51,Female,Kenya,False,KSA,False,Security Guard,True,2023-12-30,Medium,Services,Eastern
30c989a1-7c3d-4680-a668-b569f18ca7a0,23,Female,Oman,False,UAE,False,Project Manager,False,2021-01-09,Low,Services,Eastern
48e5a395-8992-4741-b7a5-9defa45c8db9,39,Female,Spain,False,UAE,False,Mechanical Engineer,False,2024-08-17,Medium,Industrial,Central
ed1356cc-37b4-4d07-b81a-6e4b458780bf,28,Female,Spain,False,Egypt,False,Accountant,False,2024-09-04,Medium,Retail,Central
e703df53-f5a0-4470-b76d-aae6e71a0269,47,Female,Sri Lanka,False,KSA,False,Dentist,False,2022-01-16,High,Industrial,Western
caf4c095-f8c8-44dd-8588-5630a424fdf7,44,Female,China,False,KSA,False,Chef,True,2023-10-26,Medium,Industrial,Eastern
3633991e-40ec-40e8-96a2-d0720977f363,44,Female,Mauritania,False,UAE,False,Professor,False,2024-12-16,High,Services,Eastern
9b588d2d-4efe-4dc9-b3ea-32be984950d3,47,Female,Sri Lanka,False,KSA,False,HR Manager,False,2022-04-06,Low,Industrial,Eastern
96dbedc9-0ced-4724-a0ff-5adf6fe651d1,41,Female,Syria,True,Egypt,False,HR Manager,False,2023-04-19,High,Retail,Western
54db025f-cf34-4787-b1c0-16df18cff9b1,36,Female,USA,False,KSA,False,Electrical Engineer,False,2021-09-25,Low,Industrial,Central
0afe4f2e-ff88-45d3-9844-ee02fbea1c31,50,Male,Brazil,False,UAE,False,Project Manager,False,2021-02-01,Medium,Services,Central
ee91e753-a212-4c22-a7ff-5bf976f67571,40,Male,Malaysia,False,KSA,False,Receptionist,True,2024-10-29,Low,Tech,Central
9b1f7763-42a3-4cdf-b669-83d5ce300937,41,Male,Thailand,False,KSA,False,Doctor,False,2022-04-08,Low,Retail,Central
9773464e-e6a6-4fa6-87c5-a3728ef6f94a,21,Female,Italy,False,UAE,False,Sales Representative,True,2024-12-11,Low,Services,Central
4e37f8f8-4a36-491a-84a0-58f9c7d83135,35,Female,Myanmar,True,KSA,False,HR Manager,False,2021-04-09,Medium,Retail,Central
bf1654b9-e1be-4fc5-b4d9-b269c10cbad8,47,Male,Palestine,False,UAE,False,Operations Manager,False,2020-03-24,Medium,Retail,Western
6c94069c-ffd0-4c47-b611-6d103b6fc995,40,Male,Egypt,False,UAE,False,Laborer,True,2024-10-04,High,Retail,Eastern
e5c52e6d-bd38-4105-a3bf-b01ad6e827aa,43,Female,Morocco,False,UAE,False,Plumber,False,2021-11-19,Medium,Tech,Western
